img_path,view,class,fv_path
StreetView/Images/freeway/2706907536_2cf4cd0584_o.jpg,str,freeway,StreetView/Features/2706907536_2cf4cd0584_o.npy
SatView/Images/river/river_624.jpg,sat,river,SatView/Features/river_624.npy
SatView/Images/stadium/stadium_295.jpg,sat,stadium,SatView/Features/stadium_295.npy
StreetView/Images/palace/9004423069_961e964426_o.jpg,str,palace,StreetView/Features/9004423069_961e964426_o.npy
StreetView/Images/palace/7458708992_b64faa6eec_o.png,str,palace,StreetView/Features/7458708992_b64faa6eec_o.npy
StreetView/Images/ship/4525942446_d0ba8c230e_o.jpg,str,ship,StreetView/Features/4525942446_d0ba8c230e_o.npy
SatView/Images/river/river_442.jpg,sat,river,SatView/Features/river_442.npy
SatView/Images/freeway/freeway_675.jpg,sat,freeway,SatView/Features/freeway_675.npy
SatView/Images/mountain/mountain_379.jpg,sat,mountain,SatView/Features/mountain_379.npy
StreetView/Images/freeway/2319568883_dcb00b066f_o.jpg,str,freeway,StreetView/Features/2319568883_dcb00b066f_o.npy
StreetView/Images/palace/2326811876_7915f2a914_o.jpg,str,palace,StreetView/Features/2326811876_7915f2a914_o.npy
StreetView/Images/freeway/6989932364_c49a47a5f1_o.jpg,str,freeway,StreetView/Features/6989932364_c49a47a5f1_o.npy
SatView/Images/mountain/mountain_623.jpg,sat,mountain,SatView/Features/mountain_623.npy
SatView/Images/stadium/stadium_058.jpg,sat,stadium,SatView/Features/stadium_058.npy
SatView/Images/stadium/stadium_145.jpg,sat,stadium,SatView/Features/stadium_145.npy
SatView/Images/palace/palace_160.jpg,sat,palace,SatView/Features/palace_160.npy
SatView/Images/palace/palace_337.jpg,sat,palace,SatView/Features/palace_337.npy
StreetView/Images/palace/8119734425_7e15350f83_o.jpg,str,palace,StreetView/Features/8119734425_7e15350f83_o.npy
StreetView/Images/ship/45153936651_cc101c6729_o.jpg,str,ship,StreetView/Features/45153936651_cc101c6729_o.npy
StreetView/Images/stadium/7986577718_bb34af76ac_o.jpg,str,stadium,StreetView/Features/7986577718_bb34af76ac_o.npy
SatView/Images/palace/palace_659.jpg,sat,palace,SatView/Features/palace_659.npy
StreetView/Images/ship/10508271874_ec7902d220_o.jpg,str,ship,StreetView/Features/10508271874_ec7902d220_o.npy
StreetView/Images/mountain/11439985743_e3cf24f6db_o.jpg,str,mountain,StreetView/Features/11439985743_e3cf24f6db_o.npy
SatView/Images/palace/palace_302.jpg,sat,palace,SatView/Features/palace_302.npy
SatView/Images/palace/palace_264.jpg,sat,palace,SatView/Features/palace_264.npy
SatView/Images/stadium/stadium_144.jpg,sat,stadium,SatView/Features/stadium_144.npy
SatView/Images/mountain/mountain_356.jpg,sat,mountain,SatView/Features/mountain_356.npy
SatView/Images/ship/ship_512.jpg,sat,ship,SatView/Features/ship_512.npy
StreetView/Images/mountain/6347470764_bfbae2a883_o.jpg,str,mountain,StreetView/Features/6347470764_bfbae2a883_o.npy
StreetView/Images/palace/6082153176_236a62e2c1_o.jpg,str,palace,StreetView/Features/6082153176_236a62e2c1_o.npy
StreetView/Images/freeway/3913326857_a5a3d00ffe_o.jpg,str,freeway,StreetView/Features/3913326857_a5a3d00ffe_o.npy
SatView/Images/freeway/freeway_119.jpg,sat,freeway,SatView/Features/freeway_119.npy
StreetView/Images/river/6927196956_c2c3c6343e_o.jpg,str,river,StreetView/Features/6927196956_c2c3c6343e_o.npy
SatView/Images/palace/palace_278.jpg,sat,palace,SatView/Features/palace_278.npy
StreetView/Images/palace/36203260434_77441156c8_o.jpg,str,palace,StreetView/Features/36203260434_77441156c8_o.npy
SatView/Images/palace/palace_276.jpg,sat,palace,SatView/Features/palace_276.npy
SatView/Images/freeway/freeway_151.jpg,sat,freeway,SatView/Features/freeway_151.npy
StreetView/Images/stadium/65163829_14df1881e5_o.jpg,str,stadium,StreetView/Features/65163829_14df1881e5_o.npy
SatView/Images/mountain/mountain_460.jpg,sat,mountain,SatView/Features/mountain_460.npy
SatView/Images/freeway/freeway_236.jpg,sat,freeway,SatView/Features/freeway_236.npy
SatView/Images/ship/ship_412.jpg,sat,ship,SatView/Features/ship_412.npy
StreetView/Images/ship/872676913_5d9b1eb92f_o.jpg,str,ship,StreetView/Features/872676913_5d9b1eb92f_o.npy
SatView/Images/ship/ship_209.jpg,sat,ship,SatView/Features/ship_209.npy
SatView/Images/stadium/stadium_619.jpg,sat,stadium,SatView/Features/stadium_619.npy
StreetView/Images/stadium/5009231423_73326f4a8f_o.jpg,str,stadium,StreetView/Features/5009231423_73326f4a8f_o.npy
StreetView/Images/stadium/7493410264_fe3d86444b_o.jpg,str,stadium,StreetView/Features/7493410264_fe3d86444b_o.npy
SatView/Images/palace/palace_506.jpg,sat,palace,SatView/Features/palace_506.npy
StreetView/Images/stadium/7714464050_a135cbf9e0_o.jpg,str,stadium,StreetView/Features/7714464050_a135cbf9e0_o.npy
SatView/Images/freeway/freeway_077.jpg,sat,freeway,SatView/Features/freeway_077.npy
SatView/Images/mountain/mountain_261.jpg,sat,mountain,SatView/Features/mountain_261.npy
StreetView/Images/river/23812866523_03d6222353_o.jpg,str,river,StreetView/Features/23812866523_03d6222353_o.npy
SatView/Images/palace/palace_104.jpg,sat,palace,SatView/Features/palace_104.npy
StreetView/Images/river/14843439616_1f5d95f5d3_o.jpg,str,river,StreetView/Features/14843439616_1f5d95f5d3_o.npy
SatView/Images/palace/palace_351.jpg,sat,palace,SatView/Features/palace_351.npy
SatView/Images/freeway/freeway_147.jpg,sat,freeway,SatView/Features/freeway_147.npy
StreetView/Images/ship/45310998992_a966475e62_o.jpg,str,ship,StreetView/Features/45310998992_a966475e62_o.npy
SatView/Images/stadium/stadium_449.jpg,sat,stadium,SatView/Features/stadium_449.npy
StreetView/Images/freeway/4640488819_3941bf2562_o.jpg,str,freeway,StreetView/Features/4640488819_3941bf2562_o.npy
StreetView/Images/mountain/4002278044_fd37d47cd4_o.jpg,str,mountain,StreetView/Features/4002278044_fd37d47cd4_o.npy
SatView/Images/freeway/freeway_583.jpg,sat,freeway,SatView/Features/freeway_583.npy
StreetView/Images/palace/5447767327_9eb8b930f9_o.jpg,str,palace,StreetView/Features/5447767327_9eb8b930f9_o.npy
SatView/Images/stadium/stadium_268.jpg,sat,stadium,SatView/Features/stadium_268.npy
SatView/Images/river/river_232.jpg,sat,river,SatView/Features/river_232.npy
StreetView/Images/ship/46026255644_3e2c936e33_o.jpg,str,ship,StreetView/Features/46026255644_3e2c936e33_o.npy
StreetView/Images/river/43946607601_fe51a2eca3_o.jpg,str,river,StreetView/Features/43946607601_fe51a2eca3_o.npy
StreetView/Images/river/6032959697_a9b4ee88fd_o.jpg,str,river,StreetView/Features/6032959697_a9b4ee88fd_o.npy
StreetView/Images/ship/38612369541_5c2874533e_o.jpg,str,ship,StreetView/Features/38612369541_5c2874533e_o.npy
StreetView/Images/stadium/2453013079_357bb8378b_o.jpg,str,stadium,StreetView/Features/2453013079_357bb8378b_o.npy
StreetView/Images/ship/11555489976_d7613e4068_o.jpg,str,ship,StreetView/Features/11555489976_d7613e4068_o.npy
StreetView/Images/river/26885590668_0b053726eb_o.jpg,str,river,StreetView/Features/26885590668_0b053726eb_o.npy
StreetView/Images/mountain/3765540826_62bbb85bbf_o.jpg,str,mountain,StreetView/Features/3765540826_62bbb85bbf_o.npy
SatView/Images/ship/ship_400.jpg,sat,ship,SatView/Features/ship_400.npy
StreetView/Images/mountain/2819417655_6b53b5d216_o.jpg,str,mountain,StreetView/Features/2819417655_6b53b5d216_o.npy
StreetView/Images/ship/26827564373_be9a0cd683_o.jpg,str,ship,StreetView/Features/26827564373_be9a0cd683_o.npy
StreetView/Images/stadium/35219537681_e1f5ccc8c2_o.jpg,str,stadium,StreetView/Features/35219537681_e1f5ccc8c2_o.npy
StreetView/Images/ship/39402682031_ff8d1ae40f_o.jpg,str,ship,StreetView/Features/39402682031_ff8d1ae40f_o.npy
StreetView/Images/stadium/3734195906_eae43ccf54_o.jpg,str,stadium,StreetView/Features/3734195906_eae43ccf54_o.npy
SatView/Images/river/river_092.jpg,sat,river,SatView/Features/river_092.npy
StreetView/Images/mountain/6281366669_edf6acf769_o.jpg,str,mountain,StreetView/Features/6281366669_edf6acf769_o.npy
StreetView/Images/freeway/5332712410_e93a9b87d4_o.jpg,str,freeway,StreetView/Features/5332712410_e93a9b87d4_o.npy
StreetView/Images/stadium/3429968094_2f72df9ce2_o.jpg,str,stadium,StreetView/Features/3429968094_2f72df9ce2_o.npy
StreetView/Images/ship/41678745901_8c8a995b5e_o.jpg,str,ship,StreetView/Features/41678745901_8c8a995b5e_o.npy
StreetView/Images/river/8932220411_1b12a3038f_o.jpg,str,river,StreetView/Features/8932220411_1b12a3038f_o.npy
SatView/Images/ship/ship_144.jpg,sat,ship,SatView/Features/ship_144.npy
SatView/Images/ship/ship_341.jpg,sat,ship,SatView/Features/ship_341.npy
StreetView/Images/stadium/4830421268_675f6099e7_o.jpg,str,stadium,StreetView/Features/4830421268_675f6099e7_o.npy
StreetView/Images/stadium/5732043563_6ea8f4ffa4_o.jpg,str,stadium,StreetView/Features/5732043563_6ea8f4ffa4_o.npy
SatView/Images/stadium/stadium_524.jpg,sat,stadium,SatView/Features/stadium_524.npy
SatView/Images/river/river_227.jpg,sat,river,SatView/Features/river_227.npy
StreetView/Images/mountain/35754135222_cbfac39772_o.jpg,str,mountain,StreetView/Features/35754135222_cbfac39772_o.npy
SatView/Images/ship/ship_509.jpg,sat,ship,SatView/Features/ship_509.npy
StreetView/Images/river/22127101258_2a786efe72_o.jpg,str,river,StreetView/Features/22127101258_2a786efe72_o.npy
StreetView/Images/ship/38555374416_86b7556558_o.jpg,str,ship,StreetView/Features/38555374416_86b7556558_o.npy
StreetView/Images/palace/23282159961_80be41aa4a_o.jpg,str,palace,StreetView/Features/23282159961_80be41aa4a_o.npy
SatView/Images/palace/palace_515.jpg,sat,palace,SatView/Features/palace_515.npy
SatView/Images/freeway/freeway_692.jpg,sat,freeway,SatView/Features/freeway_692.npy
SatView/Images/river/river_347.jpg,sat,river,SatView/Features/river_347.npy
SatView/Images/river/river_660.jpg,sat,river,SatView/Features/river_660.npy
StreetView/Images/freeway/4734127064_cda7fa3c8e_o.jpg,str,freeway,StreetView/Features/4734127064_cda7fa3c8e_o.npy
StreetView/Images/river/2957865840_9cfdbb9b52_o.jpg,str,river,StreetView/Features/2957865840_9cfdbb9b52_o.npy
SatView/Images/palace/palace_671.jpg,sat,palace,SatView/Features/palace_671.npy
SatView/Images/stadium/stadium_666.jpg,sat,stadium,SatView/Features/stadium_666.npy
SatView/Images/river/river_350.jpg,sat,river,SatView/Features/river_350.npy
StreetView/Images/mountain/8340400647_d6d7153cc8_o.jpg,str,mountain,StreetView/Features/8340400647_d6d7153cc8_o.npy
StreetView/Images/stadium/1354859703_18edeb17d5_o.jpg,str,stadium,StreetView/Features/1354859703_18edeb17d5_o.npy
SatView/Images/ship/ship_403.jpg,sat,ship,SatView/Features/ship_403.npy
StreetView/Images/palace/9292073460_1fa2b48403_o.jpg,str,palace,StreetView/Features/9292073460_1fa2b48403_o.npy
StreetView/Images/mountain/7854780356_3f08c33a43_o.jpg,str,mountain,StreetView/Features/7854780356_3f08c33a43_o.npy
SatView/Images/freeway/freeway_501.jpg,sat,freeway,SatView/Features/freeway_501.npy
StreetView/Images/river/9233623648_6b287a992e_o.jpg,str,river,StreetView/Features/9233623648_6b287a992e_o.npy
SatView/Images/mountain/mountain_479.jpg,sat,mountain,SatView/Features/mountain_479.npy
SatView/Images/palace/palace_459.jpg,sat,palace,SatView/Features/palace_459.npy
StreetView/Images/palace/15041312841_49a05b0c58_o.jpg,str,palace,StreetView/Features/15041312841_49a05b0c58_o.npy
SatView/Images/stadium/stadium_183.jpg,sat,stadium,SatView/Features/stadium_183.npy
SatView/Images/river/river_585.jpg,sat,river,SatView/Features/river_585.npy
StreetView/Images/freeway/4461256197_6fcc027e3c_o.jpg,str,freeway,StreetView/Features/4461256197_6fcc027e3c_o.npy
StreetView/Images/mountain/45145775362_3c84637dec_o.jpg,str,mountain,StreetView/Features/45145775362_3c84637dec_o.npy
StreetView/Images/ship/37514182690_2e78491590_o.jpg,str,ship,StreetView/Features/37514182690_2e78491590_o.npy
SatView/Images/palace/palace_057.jpg,sat,palace,SatView/Features/palace_057.npy
SatView/Images/river/river_101.jpg,sat,river,SatView/Features/river_101.npy
StreetView/Images/mountain/7337918254_f4cc3dde66_o.jpg,str,mountain,StreetView/Features/7337918254_f4cc3dde66_o.npy
SatView/Images/freeway/freeway_096.jpg,sat,freeway,SatView/Features/freeway_096.npy
StreetView/Images/mountain/14992083701_548d3cf167_o.jpg,str,mountain,StreetView/Features/14992083701_548d3cf167_o.npy
StreetView/Images/palace/23275340044_9c4fed5772_o.jpg,str,palace,StreetView/Features/23275340044_9c4fed5772_o.npy
StreetView/Images/freeway/9457542935_a9850c817f_o.jpg,str,freeway,StreetView/Features/9457542935_a9850c817f_o.npy
SatView/Images/ship/ship_357.jpg,sat,ship,SatView/Features/ship_357.npy
SatView/Images/freeway/freeway_341.jpg,sat,freeway,SatView/Features/freeway_341.npy
SatView/Images/palace/palace_054.jpg,sat,palace,SatView/Features/palace_054.npy
StreetView/Images/freeway/5411265269_b9305b5415_o.jpg,str,freeway,StreetView/Features/5411265269_b9305b5415_o.npy
StreetView/Images/mountain/38982645801_903f0f54bf_o.jpg,str,mountain,StreetView/Features/38982645801_903f0f54bf_o.npy
SatView/Images/ship/ship_082.jpg,sat,ship,SatView/Features/ship_082.npy
StreetView/Images/river/8772530104_6bd2bee260_o.jpg,str,river,StreetView/Features/8772530104_6bd2bee260_o.npy
StreetView/Images/mountain/2852205266_1c30cfc189_o.jpg,str,mountain,StreetView/Features/2852205266_1c30cfc189_o.npy
StreetView/Images/river/8020825034_9e0420751e_o.jpg,str,river,StreetView/Features/8020825034_9e0420751e_o.npy
StreetView/Images/ship/9582194593_7b7dbced02_o.jpg,str,ship,StreetView/Features/9582194593_7b7dbced02_o.npy
SatView/Images/ship/ship_283.jpg,sat,ship,SatView/Features/ship_283.npy
SatView/Images/freeway/freeway_497.jpg,sat,freeway,SatView/Features/freeway_497.npy
StreetView/Images/freeway/1960807979_cb932240aa_o.jpg,str,freeway,StreetView/Features/1960807979_cb932240aa_o.npy
SatView/Images/river/river_212.jpg,sat,river,SatView/Features/river_212.npy
StreetView/Images/stadium/98046758_aa002f9e2b_o.jpg,str,stadium,StreetView/Features/98046758_aa002f9e2b_o.npy
StreetView/Images/freeway/3057761399_6655862505_o.jpg,str,freeway,StreetView/Features/3057761399_6655862505_o.npy
StreetView/Images/ship/27032679302_aacec9cd57_o.jpg,str,ship,StreetView/Features/27032679302_aacec9cd57_o.npy
StreetView/Images/palace/5129419828_b5a7b1e128_o.jpg,str,palace,StreetView/Features/5129419828_b5a7b1e128_o.npy
SatView/Images/palace/palace_664.jpg,sat,palace,SatView/Features/palace_664.npy
SatView/Images/mountain/mountain_614.jpg,sat,mountain,SatView/Features/mountain_614.npy
SatView/Images/ship/ship_491.jpg,sat,ship,SatView/Features/ship_491.npy
StreetView/Images/freeway/1859725412_96dc60aef8_o.jpg,str,freeway,StreetView/Features/1859725412_96dc60aef8_o.npy
SatView/Images/river/river_021.jpg,sat,river,SatView/Features/river_021.npy
SatView/Images/river/river_623.jpg,sat,river,SatView/Features/river_623.npy
SatView/Images/freeway/freeway_585.jpg,sat,freeway,SatView/Features/freeway_585.npy
SatView/Images/mountain/mountain_478.jpg,sat,mountain,SatView/Features/mountain_478.npy
StreetView/Images/palace/6084384410_7106ecb8fb_o.jpg,str,palace,StreetView/Features/6084384410_7106ecb8fb_o.npy
StreetView/Images/ship/9724897010_6f2f79704e_o.jpg,str,ship,StreetView/Features/9724897010_6f2f79704e_o.npy
SatView/Images/mountain/mountain_235.jpg,sat,mountain,SatView/Features/mountain_235.npy
SatView/Images/palace/palace_161.jpg,sat,palace,SatView/Features/palace_161.npy
SatView/Images/river/river_695.jpg,sat,river,SatView/Features/river_695.npy
SatView/Images/mountain/mountain_283.jpg,sat,mountain,SatView/Features/mountain_283.npy
StreetView/Images/ship/343186974_c034cd2235_o.jpg,str,ship,StreetView/Features/343186974_c034cd2235_o.npy
StreetView/Images/freeway/12593046114_7e746323d0_o.jpg,str,freeway,StreetView/Features/12593046114_7e746323d0_o.npy
StreetView/Images/mountain/31562032153_ded4d40cca_o.jpg,str,mountain,StreetView/Features/31562032153_ded4d40cca_o.npy
StreetView/Images/mountain/9099708469_8a6125c997_o.jpg,str,mountain,StreetView/Features/9099708469_8a6125c997_o.npy
StreetView/Images/river/33664722725_59d278eeae_o.jpg,str,river,StreetView/Features/33664722725_59d278eeae_o.npy
StreetView/Images/river/5253799592_cbb585bb41_o.jpg,str,river,StreetView/Features/5253799592_cbb585bb41_o.npy
SatView/Images/stadium/stadium_646.jpg,sat,stadium,SatView/Features/stadium_646.npy
SatView/Images/freeway/freeway_172.jpg,sat,freeway,SatView/Features/freeway_172.npy
SatView/Images/stadium/stadium_630.jpg,sat,stadium,SatView/Features/stadium_630.npy
StreetView/Images/palace/3739212497_911bd92bfa_o.jpg,str,palace,StreetView/Features/3739212497_911bd92bfa_o.npy
SatView/Images/river/river_539.jpg,sat,river,SatView/Features/river_539.npy
StreetView/Images/ship/37102497613_3563a648d6_o.jpg,str,ship,StreetView/Features/37102497613_3563a648d6_o.npy
SatView/Images/freeway/freeway_328.jpg,sat,freeway,SatView/Features/freeway_328.npy
StreetView/Images/mountain/18732636108_35932bca93_o.jpg,str,mountain,StreetView/Features/18732636108_35932bca93_o.npy
SatView/Images/ship/ship_427.jpg,sat,ship,SatView/Features/ship_427.npy
SatView/Images/freeway/freeway_458.jpg,sat,freeway,SatView/Features/freeway_458.npy
SatView/Images/freeway/freeway_375.jpg,sat,freeway,SatView/Features/freeway_375.npy
StreetView/Images/river/25968702827_4f0e5bf73b_o.jpg,str,river,StreetView/Features/25968702827_4f0e5bf73b_o.npy
SatView/Images/mountain/mountain_169.jpg,sat,mountain,SatView/Features/mountain_169.npy
StreetView/Images/river/5802261645_6e7b141a4c_o.jpg,str,river,StreetView/Features/5802261645_6e7b141a4c_o.npy
StreetView/Images/mountain/46885884762_c43d273497_o.jpg,str,mountain,StreetView/Features/46885884762_c43d273497_o.npy
StreetView/Images/mountain/15785369599_c9d515cd61_o.jpg,str,mountain,StreetView/Features/15785369599_c9d515cd61_o.npy
SatView/Images/stadium/stadium_549.jpg,sat,stadium,SatView/Features/stadium_549.npy
SatView/Images/freeway/freeway_560.jpg,sat,freeway,SatView/Features/freeway_560.npy
StreetView/Images/freeway/4840054450_9846f1be3c_o.jpg,str,freeway,StreetView/Features/4840054450_9846f1be3c_o.npy
SatView/Images/ship/ship_627.jpg,sat,ship,SatView/Features/ship_627.npy
SatView/Images/ship/ship_669.jpg,sat,ship,SatView/Features/ship_669.npy
SatView/Images/river/river_481.jpg,sat,river,SatView/Features/river_481.npy
StreetView/Images/river/32865889801_22788dc1a1_o.jpg,str,river,StreetView/Features/32865889801_22788dc1a1_o.npy
SatView/Images/river/river_451.jpg,sat,river,SatView/Features/river_451.npy
StreetView/Images/stadium/2528919756_d03e5815b5_o.jpg,str,stadium,StreetView/Features/2528919756_d03e5815b5_o.npy
SatView/Images/river/river_099.jpg,sat,river,SatView/Features/river_099.npy
SatView/Images/palace/palace_612.jpg,sat,palace,SatView/Features/palace_612.npy
StreetView/Images/freeway/4479821329_366a211c39_o.jpg,str,freeway,StreetView/Features/4479821329_366a211c39_o.npy
SatView/Images/freeway/freeway_526.jpg,sat,freeway,SatView/Features/freeway_526.npy
SatView/Images/ship/ship_658.jpg,sat,ship,SatView/Features/ship_658.npy
SatView/Images/palace/palace_035.jpg,sat,palace,SatView/Features/palace_035.npy
SatView/Images/palace/palace_134.jpg,sat,palace,SatView/Features/palace_134.npy
SatView/Images/freeway/freeway_034.jpg,sat,freeway,SatView/Features/freeway_034.npy
SatView/Images/ship/ship_634.jpg,sat,ship,SatView/Features/ship_634.npy
StreetView/Images/mountain/24471955021_d8a2030511_o.jpg,str,mountain,StreetView/Features/24471955021_d8a2030511_o.npy
StreetView/Images/freeway/1679393475_26ca4b1eda_o.jpg,str,freeway,StreetView/Features/1679393475_26ca4b1eda_o.npy
StreetView/Images/ship/27776472538_74c0822aea_o.jpg,str,ship,StreetView/Features/27776472538_74c0822aea_o.npy
StreetView/Images/river/15715453895_5b2de25867_o.jpg,str,river,StreetView/Features/15715453895_5b2de25867_o.npy
StreetView/Images/palace/3956196826_f66b72de2f_o.jpg,str,palace,StreetView/Features/3956196826_f66b72de2f_o.npy
StreetView/Images/stadium/14068440739_650f406856_o.jpg,str,stadium,StreetView/Features/14068440739_650f406856_o.npy
StreetView/Images/freeway/13663218225_f2e72b07e4_o.jpg,str,freeway,StreetView/Features/13663218225_f2e72b07e4_o.npy
SatView/Images/palace/palace_316.jpg,sat,palace,SatView/Features/palace_316.npy
SatView/Images/mountain/mountain_183.jpg,sat,mountain,SatView/Features/mountain_183.npy
StreetView/Images/palace/4883275940_ee99b2b576_o.jpg,str,palace,StreetView/Features/4883275940_ee99b2b576_o.npy
StreetView/Images/mountain/14157999324_c143b3f21e_o.jpg,str,mountain,StreetView/Features/14157999324_c143b3f21e_o.npy
StreetView/Images/river/7389575786_89b434e9c4_o.jpg,str,river,StreetView/Features/7389575786_89b434e9c4_o.npy
SatView/Images/mountain/mountain_345.jpg,sat,mountain,SatView/Features/mountain_345.npy
SatView/Images/mountain/mountain_319.jpg,sat,mountain,SatView/Features/mountain_319.npy
SatView/Images/ship/ship_290.jpg,sat,ship,SatView/Features/ship_290.npy
SatView/Images/mountain/mountain_494.jpg,sat,mountain,SatView/Features/mountain_494.npy
SatView/Images/stadium/stadium_348.jpg,sat,stadium,SatView/Features/stadium_348.npy
StreetView/Images/palace/2738839404_cf8daf7cae_o.jpg,str,palace,StreetView/Features/2738839404_cf8daf7cae_o.npy
StreetView/Images/river/32048273803_19e1faafe6_o.jpg,str,river,StreetView/Features/32048273803_19e1faafe6_o.npy
SatView/Images/freeway/freeway_542.jpg,sat,freeway,SatView/Features/freeway_542.npy
StreetView/Images/stadium/2390987743_ed81985a27_o.jpg,str,stadium,StreetView/Features/2390987743_ed81985a27_o.npy
SatView/Images/river/river_231.jpg,sat,river,SatView/Features/river_231.npy
StreetView/Images/mountain/3818164575_be120100f7_o.jpg,str,mountain,StreetView/Features/3818164575_be120100f7_o.npy
StreetView/Images/river/9926678486_b8deb92775_o.jpg,str,river,StreetView/Features/9926678486_b8deb92775_o.npy
StreetView/Images/stadium/1891938863_b5eb9a6913_o.jpg,str,stadium,StreetView/Features/1891938863_b5eb9a6913_o.npy
StreetView/Images/freeway/1961654796_183e46df8d_o.jpg,str,freeway,StreetView/Features/1961654796_183e46df8d_o.npy
StreetView/Images/ship/10508256134_6cfe91b03b_o.jpg,str,ship,StreetView/Features/10508256134_6cfe91b03b_o.npy
SatView/Images/ship/ship_370.jpg,sat,ship,SatView/Features/ship_370.npy
SatView/Images/stadium/stadium_607.jpg,sat,stadium,SatView/Features/stadium_607.npy
StreetView/Images/freeway/3028442962_18c895f95e_o.jpg,str,freeway,StreetView/Features/3028442962_18c895f95e_o.npy
SatView/Images/stadium/stadium_307.jpg,sat,stadium,SatView/Features/stadium_307.npy
SatView/Images/palace/palace_229.jpg,sat,palace,SatView/Features/palace_229.npy
SatView/Images/mountain/mountain_159.jpg,sat,mountain,SatView/Features/mountain_159.npy
SatView/Images/freeway/freeway_105.jpg,sat,freeway,SatView/Features/freeway_105.npy
SatView/Images/palace/palace_031.jpg,sat,palace,SatView/Features/palace_031.npy
StreetView/Images/palace/27036651586_f3ddc39ea7_o.jpg,str,palace,StreetView/Features/27036651586_f3ddc39ea7_o.npy
StreetView/Images/stadium/5578921570_0c392462b3_o.jpg,str,stadium,StreetView/Features/5578921570_0c392462b3_o.npy
SatView/Images/mountain/mountain_515.jpg,sat,mountain,SatView/Features/mountain_515.npy
StreetView/Images/mountain/2577298478_1b49417325_o.jpg,str,mountain,StreetView/Features/2577298478_1b49417325_o.npy
StreetView/Images/stadium/6282889370_f875297671_o.jpg,str,stadium,StreetView/Features/6282889370_f875297671_o.npy
StreetView/Images/palace/3834457219_7c64ff24bf_o.jpg,str,palace,StreetView/Features/3834457219_7c64ff24bf_o.npy
SatView/Images/stadium/stadium_665.jpg,sat,stadium,SatView/Features/stadium_665.npy
StreetView/Images/river/13923270186_2ec2d484d3_o.jpg,str,river,StreetView/Features/13923270186_2ec2d484d3_o.npy
StreetView/Images/freeway/3788791526_ce76a31632_o.jpg,str,freeway,StreetView/Features/3788791526_ce76a31632_o.npy
SatView/Images/river/river_446.jpg,sat,river,SatView/Features/river_446.npy
SatView/Images/mountain/mountain_107.jpg,sat,mountain,SatView/Features/mountain_107.npy
StreetView/Images/ship/15035908684_9afa7e18cc_o.jpg,str,ship,StreetView/Features/15035908684_9afa7e18cc_o.npy
StreetView/Images/palace/16280102477_c5dd0ea8ab_o.jpg,str,palace,StreetView/Features/16280102477_c5dd0ea8ab_o.npy
StreetView/Images/palace/5459024642_f18f4478b6_o.jpg,str,palace,StreetView/Features/5459024642_f18f4478b6_o.npy
StreetView/Images/stadium/3656424065_bd046b15a2_o.jpg,str,stadium,StreetView/Features/3656424065_bd046b15a2_o.npy
SatView/Images/freeway/freeway_486.jpg,sat,freeway,SatView/Features/freeway_486.npy
StreetView/Images/river/43206429791_26627ac970_o.jpg,str,river,StreetView/Features/43206429791_26627ac970_o.npy
SatView/Images/palace/palace_188.jpg,sat,palace,SatView/Features/palace_188.npy
StreetView/Images/palace/8447489907_47d5e37c9d_o.jpg,str,palace,StreetView/Features/8447489907_47d5e37c9d_o.npy
StreetView/Images/river/31909020188_201b50ef8f_o.jpg,str,river,StreetView/Features/31909020188_201b50ef8f_o.npy
StreetView/Images/ship/33781264292_cb13034c20_o.jpg,str,ship,StreetView/Features/33781264292_cb13034c20_o.npy
StreetView/Images/stadium/3415582232_97f84dca76_o.jpg,str,stadium,StreetView/Features/3415582232_97f84dca76_o.npy
SatView/Images/freeway/freeway_109.jpg,sat,freeway,SatView/Features/freeway_109.npy
SatView/Images/freeway/freeway_340.jpg,sat,freeway,SatView/Features/freeway_340.npy
SatView/Images/river/river_425.jpg,sat,river,SatView/Features/river_425.npy
SatView/Images/river/river_134.jpg,sat,river,SatView/Features/river_134.npy
SatView/Images/mountain/mountain_456.jpg,sat,mountain,SatView/Features/mountain_456.npy
StreetView/Images/river/40498937815_47c6791b41_o.jpg,str,river,StreetView/Features/40498937815_47c6791b41_o.npy
StreetView/Images/freeway/4641102844_034a80ae43_o.jpg,str,freeway,StreetView/Features/4641102844_034a80ae43_o.npy
SatView/Images/river/river_279.jpg,sat,river,SatView/Features/river_279.npy
StreetView/Images/ship/32712619683_d13df7d7cb_o.jpg,str,ship,StreetView/Features/32712619683_d13df7d7cb_o.npy
StreetView/Images/freeway/3858554372_e15f3071c2_o.jpg,str,freeway,StreetView/Features/3858554372_e15f3071c2_o.npy
SatView/Images/freeway/freeway_015.jpg,sat,freeway,SatView/Features/freeway_015.npy
SatView/Images/river/river_256.jpg,sat,river,SatView/Features/river_256.npy
StreetView/Images/mountain/45828003142_47eaf45078_o.jpg,str,mountain,StreetView/Features/45828003142_47eaf45078_o.npy
StreetView/Images/palace/2891910281_9ae3d3c512_o.jpg,str,palace,StreetView/Features/2891910281_9ae3d3c512_o.npy
SatView/Images/ship/ship_336.jpg,sat,ship,SatView/Features/ship_336.npy
StreetView/Images/stadium/867648436_2acd76f3e0_o.jpg,str,stadium,StreetView/Features/867648436_2acd76f3e0_o.npy
SatView/Images/palace/palace_527.jpg,sat,palace,SatView/Features/palace_527.npy
